,,noxc,noxc,noxc,noxc,noxc,noxc,SCF,SCF,SCF,SCF,SCF,SCF,corr,corr,corr,corr,corr,corr,HF,HF,HF,HF,HF,HF,LDA_X,LDA_X,LDA_X,LDA_X,LDA_X,LDA_X,GGA_X_B88,GGA_X_B88,GGA_X_B88,GGA_X_B88,GGA_X_B88,GGA_X_B88,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,MP2_OS,MP2_OS,MP2_OS,MP2_OS,MP2_OS,MP2_OS,MP2_SS,MP2_SS,MP2_SS,MP2_SS,MP2_SS,MP2_SS
T145,0390,11.12016837,37.87284188,11.11071939,0.485175775,0.0,0.0,6.22604246,26.93324043,6.21864118,0.37571392,0.0,0.0,4.89412591,10.93960145,4.89207821,0.109461855,0.0,0.0,-4.92186558,-14.56893173,-4.9186488,-0.17345185,-0.0,-0.0,-4.47099756,-9.20722315,-4.46937421,-0.086107885,-0.0,-0.0,-4.49560618,-9.30146626,-4.49397117,-0.087179415,-0.0,-0.0,-0.40871872,-0.8114622,-0.40857976,-0.007338125,0.0,-0.0,-0.46958498,-0.92981547,-0.469426,-0.00838821,-0.0,-0.0,-0.27900314,-0.51295869,-0.27891942,-0.00432892,-0.0,-0.0,-0.18032422,-0.00673767,-0.18030824,0.001478845,-0.0,-0.0,0.02969595,2.14027802,0.02902762,0.037129245000000005,0.0,-0.0
T145,0393,13.11073008,7.69803839,7.74885592,0.17338462,-0.11370999,0.07551636,8.98807635,4.30378366,3.98894856,0.07544203,-0.02476882,0.1285656,4.12265372,3.39425474,3.75990736,0.097942595,-0.088941165,-0.05304924,-5.35932959,-3.57660119,-4.06018084,-0.350474995,0.11488077499999999,0.041904634999999996,-3.5426027,-3.07780727,-3.37424789,-0.009025664999999999,0.07428826499999999,0.04510361,-3.52412594,-3.10504192,-3.40923199,-0.055862419999999996,0.076577115,0.056650495,-0.32400342,-0.26402952,-0.29457486,0.0120904,0.00692079,0.00128922,-0.37228977,-0.30256449,-0.33824329,0.014736065,0.0080043,0.001418105,-0.19663394,-0.17233831,-0.1963074,0.01269987,0.00414894,3.8e-07,0.97135893,0.12891886,0.28909861,0.40466877,-0.041470469999999995,0.0037129800000000003,0.96664241,0.17934485,0.22116691,0.113046015,-0.02447422,0.01072607
T145,0397,23.66562597,19.3590885,17.9763085,0.119692175,0.00024302,-0.00010887,14.68135349,11.67122515,10.43566424,0.70771518,0.00020023,3.757e-05,8.98427248,7.68786335,7.54064426,-0.5880230049999999,4.279e-05,-0.00014644,-11.25210502,-8.80515152,-8.58046263,0.91559369,-6.144e-05,0.00023624,-7.58097477,-6.70278072,-6.56622302,0.44590032,-3.783e-05,0.00010951,-7.99983163,-6.92776461,-6.81733014,0.491316765,-3.389e-05,0.00012195,-0.61721993,-0.57585487,-0.56447589,0.032890615,-3.22e-06,7.83e-06,-0.70380479,-0.66063857,-0.6472151,0.037073675,-3.77e-06,8.79e-06,-0.28928265,-0.34226798,-0.33078906,0.010336185000000001,-2.69e-06,1.29e-06,2.51611029,1.29150899,1.21246611,-0.46496998,2.193e-05,-0.00011725,1.851011,0.93973339,0.86588504,-0.2423833,1.709e-05,-6.812e-05
T145,0399,9.86202556,8.2197396,7.68432822,0.093571665,0.26567155,0.09552274499999999,6.22556919,4.41938458,4.18300137,0.20073835,-0.05051735,0.11444999,3.63645636,3.80035502,3.50132685,-0.10716668500000001,0.3161889,-0.018927245000000002,-4.58746521,-4.50469255,-4.13657598,0.22403825,-0.38090525,0.048511244999999995,-3.14029477,-3.30227566,-3.04456848,0.06380044,-0.266648515,0.00678972,-3.19943642,-3.4070269,-3.13813023,0.078761765,-0.283058945,0.0151803,-0.24997293,-0.26388686,-0.2439155,0.00308057,-0.022263445,-0.0009095349999999999,-0.28416973,-0.30086099,-0.27809891,0.00335219,-0.02568247,-0.0011366549999999999,-0.13603105,-0.15434569,-0.14588291,-9.546000000000001e-05,-0.012342104999999999,-0.00250888,1.07609797,0.92319435,0.84790236,-0.21359927,0.10146555500000001,-0.04932921,0.8291034,0.57110669,0.4814094,-0.07803976500000001,0.06392674000000001,-0.017035265
T145,0425,14.55161001,16.31962808,10.51183274,-0.01207691,0.0,-0.0,9.49175374,10.88096862,5.96639857,0.15992698,-0.0,-0.0,5.05985627,5.43865946,4.54543417,-0.17200389500000002,0.0,-0.0,-5.80332077,-5.87203409,-4.65562768,0.21566575,-0.0,0.0,-4.4344561,-4.86585805,-4.10868325,0.14405462,-0.0,0.0,-4.5408451,-4.94718993,-4.18159181,0.15282676499999998,-0.0,0.0,-0.38636323,-0.42614343,-0.36868432,0.010667695000000001,-0.0,0.0,-0.44278061,-0.48919778,-0.42403672,0.01233263,-0.0,0.0,-0.23574178,-0.27168235,-0.23993366,0.00615391,-0.0,0.0,1.0394735,0.48339724,0.19587361,-0.06945544000000001,0.0,0.0,0.74222461,0.37987624,0.14351526,-0.046880725,0.0,-0.0
T145,0438,8.51275255,17.04238951,12.30788234,-0.0,-0.0,-0.0,4.94687782,11.90631363,7.71288884,0.0,-0.0,0.0,3.56587473,5.13607588,4.5949935,-0.0,-0.0,-0.0,-3.78460341,-6.13761838,-5.58630054,0.0,0.0,0.0,-3.22192396,-4.55815143,-4.00027281,0.0,0.0,0.0,-3.2807227,-4.57090251,-4.074536,0.0,0.0,0.0,-0.25950142,-0.34341537,-0.3183267,-0.0,0.0,0.0,-0.29540689,-0.38934208,-0.36199286,0.0,0.0,-0.0,-0.16407728,-0.22078736,-0.19181267,0.0,0.0,0.0,0.34930755,1.28747666,1.31799536,-0.0,-0.0,-0.0,0.23772334,0.9175369,0.86136866,-0.0,0.0,-0.0
T145,0445,14.94898369,12.95807194,12.05580085,0.36424759,0.0,0.0,10.04962948,8.05896969,7.63729407,0.23801547,0.0,0.0,4.89935421,4.89910224,4.41850678,0.12623212,0.0,0.0,-5.73103793,-5.81734162,-5.20963673,-0.155669355,-0.0,-0.0,-4.30248429,-4.24067326,-3.86040021,-0.09420584,-0.0,-0.0,-4.38931405,-4.40123967,-3.96478208,-0.11855668,-0.0,-0.0,-0.35582314,-0.34146882,-0.30491799,-0.011155485,-0.0,-0.0,-0.40556235,-0.38860804,-0.34663224,-0.012895815000000001,0.0,0.0,-0.21151569,-0.18957768,-0.18176452,0.00050536,0.0,0.0,1.41986183,1.30539652,1.37460886,-0.11471403,0.0,0.0,0.76870841,0.77947851,0.67616965,0.006016885,0.0,-0.0
T145,0460,29.85629689,23.75397263,16.22599543,1.17492491,-0.38600550499999997,-0.195875645,20.35185819,14.44476561,9.57363993,1.18309545,-0.1976519,-0.12223294,9.5044387,9.30920702,6.6523555,-0.008170545,-0.188353615,-0.07364271,-11.40192773,-11.14765264,-7.07949584,0.16661430500000002,0.256725535,0.07886144,-8.21200439,-7.98760491,-5.94229079,0.00125629,0.1572453,0.06874338499999999,-8.4605625,-8.30092574,-6.09207123,-0.03724451,0.15501047499999998,0.0652958,-0.67823748,-0.6814026,-0.51421211,-0.008754385,0.01611187,0.0025922000000000002,-0.7763965,-0.78121299,-0.59003974,-0.01154482,0.01888648,0.002910795,-0.4050915,-0.3895485,-0.32433385,0.00479295,0.011365134999999998,0.0059562,2.47230788,2.32684752,0.50351321,-0.045684045,-0.14612454,-0.00341054,1.38429547,1.30063134,0.36132283,-0.022960809999999998,-0.04508028,0.047555694999999995
T145,0470,10.16283316,9.11410753,8.33522081,1.15808766,-0.0,0.0,6.12517214,5.64299708,4.51241895,1.14223756,0.0,0.0,4.03766102,3.47111045,3.82280186,0.015850105,-0.0,0.0,-4.77226948,-3.84993685,-4.31345536,-0.03520855,0.0,-0.0,-3.49963929,-3.08535037,-3.35493402,-0.01580155,-0.0,-0.0,-3.62609453,-3.16147778,-3.46882763,-0.00956845,0.0,-0.0,-0.28893026,-0.25571011,-0.2775144,-0.005232495,0.0,-0.0,-0.3300797,-0.29218756,-0.31761999,-0.00595222,0.0,-0.0,-0.16020516,-0.15126473,-0.16513847,0.0005861250000000001,-0.0,-0.0,0.60596482,0.33741955,0.5215549,-0.13462153999999998,-0.0,0.0,0.54035688,0.30140188,0.32014401,0.032185785,0.0,0.0
T145,0489,17.47979415,16.45684466,15.33026304,0.06832691499999999,0.0119711,0.26326965,11.19799282,10.10674777,8.42615632,0.05795328,-0.01755884,0.00974493,6.28180134,6.35009689,6.90410671,0.010373634999999999,0.02952994,0.25352472,-7.5744271,-7.46160932,-7.77049546,0.08748177,-0.032334605,-0.31884053,-5.33303403,-5.44671456,-5.99746887,-0.017089109999999998,-0.025499715,-0.208495665,-5.62945687,-5.69892797,-6.25301524,-0.03975771,-0.02454605,-0.228502345,-0.45790255,-0.48576803,-0.53470162,-0.00597896,-0.005101355,-0.01479696,-0.5232634,-0.5577492,-0.61536587,-0.00690292,-0.0061388499999999995,-0.016842915,-0.23197493,-0.26279361,-0.31013653,0.00419342,-0.002642455,-0.006651075,1.58696523,1.37839081,1.00806517,-0.31707732,-0.060871814999999996,0.13311931500000002,1.19367012,1.05497993,0.80707645,-0.115455295,-0.012125395,0.069929745
T145,0529,15.56870925,12.66056002,10.00774145,0.25683766500000005,4.511e-05,-0.00045667,9.45905254,7.83160947,5.95717008,0.2342523,3.387e-05,-0.00018277,6.10965672,4.82895055,4.05057137,0.022585365,1.124e-05,-0.0002739,-7.72205307,-5.70191497,-4.48777987,-0.036969475,2.41e-06,0.00034228,-5.09694354,-4.16771409,-3.54425875,-0.02510705,-1.776e-05,0.00023292,-5.41348879,-4.33374185,-3.69768864,-0.016065545,-9.21e-06,0.00023716,-0.42610849,-0.34716512,-0.30263006,0.00068935,-2.81e-06,2.169e-05,-0.48629058,-0.39658623,-0.34595702,0.00100976,-3.34e-06,2.52e-05,-0.20666139,-0.19697769,-0.17474819,-0.002313705,-3.84e-06,1.367e-05,1.76951486,1.28816598,0.52747985,0.2007226,-2.63e-05,-6.294e-05,1.24944823,0.74817713,0.33561175,-0.02535949,-1.576e-05,-4.006e-05
T145,0533,18.16419758,15.3986466,15.23439393,-0.5854414649999999,-0.5176340049999999,0.50261881,11.27659912,9.38510246,7.91059799,-0.2308601,-0.08373894,0.10369077,6.88759846,6.01354414,7.32379594,-0.354581355,-0.43389506,0.39892804000000004,-8.35696622,-7.16181444,-8.27756886,0.44035043,0.47002197,-0.5046063,-5.84164435,-5.1739082,-6.37214293,0.287060585,0.37380427,-0.330314015,-6.15389234,-5.36138996,-6.61346929,0.31494819500000004,0.39337047999999997,-0.347969475,-0.51388646,-0.45406779,-0.56590013,0.030793084999999998,0.03938513,-0.03426574,-0.58887208,-0.52120051,-0.65189036,0.036125025000000005,0.04603918,-0.04002887,-0.25483307,-0.25693696,-0.33698909,0.01224867,0.022223504999999998,-0.016573749999999998,1.58506097,1.69983652,1.27569397,0.014646395,0.062012575,0.056569339999999996,1.33306709,1.12003412,0.90423829,-0.08770029,-0.024772950000000002,0.09926905
T145,0556,13.49014577,15.20868229,10.14399472,0.23795145,-0.0,0.0,8.07498998,9.49038063,5.91834842,0.18805692,0.0,-0.0,5.41515579,5.71830166,4.2256463,0.049894535000000004,-0.0,0.0,-6.52312328,-6.9793468,-4.69177835,-0.08481815000000001,0.0,0.0,-4.59209085,-4.85667543,-3.68754755,-0.03196841,0.0,-0.0,-4.85296411,-5.10684769,-3.85364059,-0.03866984,0.0,-0.0,-0.3877416,-0.39953787,-0.31940611,-0.0038745999999999997,0.0,0.0,-0.442899,-0.45620849,-0.36608679,-0.00452813,0.0,0.0,-0.20368721,-0.21025458,-0.18286101,-0.0020008200000000004,0.0,0.0,1.20703223,1.8212585,0.50156144,0.10908173,-0.0,0.0,0.92705816,1.02609687,0.3654013,-0.027228984999999997,-0.0,0.0
T145,0580,14.08860462,8.82260309,8.61273931,-0.322300975,1.607e-05,-6.71e-05,9.16055233,4.71822127,4.55614677,-0.21485233,7.99e-06,-4.868e-05,4.92805229,4.10438181,4.05659254,-0.10744864,8.09e-06,-1.843e-05,-6.13674077,-4.45002062,-4.37837811,0.27299222,-1.152e-05,3.545e-05,-4.27482559,-3.66534859,-3.62995408,0.04257858,-6.12e-06,1.24e-05,-4.28362549,-3.7228368,-3.66938016,0.081511685,-7.66e-06,1.422e-05,-0.38838515,-0.32425075,-0.32855524,-0.0068826749999999996,-8e-08,6.6e-07,-0.44639599,-0.37259061,-0.37827271,-0.008720325000000001,-4e-08,7.2e-07,-0.23414562,-0.20976562,-0.21811127,-0.00935063,2.8e-07,-5e-08,0.77744668,0.31339086,0.2140664,-0.24131369,8.59e-06,-1.825e-05,0.85795511,0.27064524,0.20276305,-0.0719713,4.63e-06,-1.003e-05
T145,0599,6.8270063,7.5685178,6.84180186,-0.0,0.0,0.0,3.98847055,4.87202938,4.02041653,-0.0,0.0,-0.0,2.83853575,2.69648842,2.82138533,-0.0,0.0,0.0,-3.27353759,-3.03139075,-3.23052013,0.0,0.0,0.0,-2.46454891,-2.36478064,-2.47585445,0.0,-0.0,-0.0,-2.55556304,-2.44617944,-2.54849186,0.0,-0.0,0.0,-0.21116693,-0.20294549,-0.20554434,0.0,-0.0,0.0,-0.24161939,-0.23183546,-0.23497571,0.0,-0.0,0.0,-0.12443939,-0.1181769,-0.12059007,0.0,-0.0,0.0,0.51254076,0.3176378,0.55171301,-0.0,0.0,0.0,0.33452069,0.30800979,0.39607739,-0.0,0.0,-0.0
T145,0617,27.83866293,11.66548772,9.65988768,-0.696144675,0.00099478,0.00128143,20.06131935,6.61216518,5.50642105,-0.43972688,0.00035993,0.00127328,7.77734359,5.05332255,4.15346663,-0.25641779499999995,0.00063485,8.15e-06,-10.91875401,-5.44306693,-4.22192216,0.512049955,-0.00091529,0.00043674,-6.4266213,-4.53637876,-3.78660555,0.156894625,-0.00050924,-0.000133725,-6.53108868,-4.59217839,-3.82927215,0.18164645000000001,-0.00052908,-9.789e-05,-0.53750253,-0.3936901,-0.33034972,0.018371304999999997,-4.27e-05,-1.296e-05,-0.6129365,-0.45101239,-0.37814231,0.021246735,-4.907e-05,-1.494e-05,-0.32175512,-0.25893026,-0.21879299,0.00817166,-2.56e-05,-1.42e-05,1.46001447,0.43246124,-0.0050136,-0.152032205,0.00041554,-0.000759255,1.76765918,0.37348382,0.06705024,-0.14776405,0.00026159,-0.00034543
T145,0654,16.40463874,12.82857,9.23088614,-0.187273785,-6.035e-05,0.00020335,11.02109547,8.07315088,5.23409743,-0.48336688,-8.07e-05,0.00023159,5.38354327,4.75541912,3.99678871,0.29609309500000003,2.036e-05,-2.824e-05,-6.93569643,-5.43719706,-4.20375827,-0.43911699000000004,-2.17e-05,4.43e-05,-4.57801933,-4.21970796,-3.61575582,-0.22763569,-1.754e-05,1.91e-05,-4.68203756,-4.28730325,-3.67255384,-0.24999228,-1.845e-05,2.284e-05,-0.37216162,-0.33657553,-0.30049711,-0.01743923,-1.62e-06,2.07e-06,-0.42432168,-0.38371813,-0.34334829,-0.02015087,-1.88e-06,2.44e-06,-0.22037852,-0.21067763,-0.19419175,-0.007667425,-1.19e-06,1.19e-06,1.34451586,1.00048786,0.20691993,0.41157908,8.6e-06,-4.8525e-05,0.98255198,0.59171812,0.12457336,0.23124129999999998,2.33e-06,-2.372e-05
T145,0655,12.34637707,8.72084008,6.8979861,-0.488222885,-4.27e-06,-0.00010424,8.50643793,5.1404146,3.84725794,-0.52526175,-7.26e-06,-0.0001343,3.83993914,3.58042548,3.05072816,0.03703886,2.99e-06,3.006e-05,-4.92009015,-4.05431098,-3.21975991,-0.08618125,-6.48e-06,-4.418e-05,-3.3055689,-3.19537805,-2.76592816,-0.018901975,-1.82e-06,-2.25e-05,-3.34570577,-3.23707732,-2.80061402,-0.029501350000000003,-2.18e-06,-2.496e-05,-0.25992152,-0.25214625,-0.22718019,-0.000572815,-1e-07,-2.06e-06,-0.29532812,-0.28706727,-0.25915207,-0.000620705,-1.1e-07,-2.39e-06,-0.15621821,-0.15892429,-0.1479048,0.00369187,6e-08,-1.23e-06,0.87864194,0.64305837,0.15024267,0.09862322500000001,3.76e-06,3.394e-05,0.63405764,0.38389834,0.1150437,0.057839539999999995,2.73e-06,1.595e-05
T145,0670,6.83886793,6.83886793,14.79926993,-0.0,0.0,-0.0,3.87265755,3.87265755,10.47204149,-0.0,0.0,-0.0,2.96621037,2.96621037,4.32722844,-0.0,0.0,-0.0,-3.04484283,-3.04484283,-5.11518007,0.0,-0.0,0.0,-2.70249555,-2.70249555,-3.82641841,0.0,-0.0,0.0,-2.7269,-2.7269,-3.82778643,0.0,-0.0,0.0,-0.23439432,-0.23439432,-0.31896482,0.0,-0.0,0.0,-0.26826102,-0.26826102,-0.36382426,0.0,-0.0,0.0,-0.15640683,-0.15640683,-0.21348938,0.0,-0.0,0.0,-0.01295095,-0.01295095,-0.01594414,0.0,-0.0,0.0,0.04420537,0.04420537,0.34364922,-0.0,-0.0,-0.0
T145,0710,14.73472579,13.65242303,9.77768247,1.3442654699999999,0.0,0.0,9.48909278,8.32074575,5.6678968,1.40358872,0.0,0.0,5.24563302,5.33167728,4.10978567,-0.05932325,0.0,0.0,-6.21565451,-6.40342265,-4.39447329,-0.25019108,-0.0,-0.0,-4.5256887,-4.56215621,-3.65658317,0.128249815,-0.0,-0.0,-4.71884424,-4.75667908,-3.76968228,0.09658008500000001,-0.0,-0.0,-0.37134053,-0.38421952,-0.31302477,0.02534793,-0.0,-0.0,-0.42401045,-0.43999843,-0.35868197,0.030344045,0.0,0.0,-0.2001748,-0.2192444,-0.19269228,0.02943892,-0.0,-0.0,1.34482728,1.56351082,0.38741632,0.6158459199999999,0.0,0.0,0.90834391,0.88947569,0.21664357,0.25533495500000003,0.0,0.0
T145,0722,18.70434192,15.58421495,13.29435729,-0.75655948,0.16664519,-0.401709635,11.53232189,9.85492635,8.02750261,-0.44930417,-0.02937825,0.09759595,7.17202003,5.7292886,5.26685468,-0.30725531,0.19602344,-0.49930558999999997,-9.01191722,-6.62207066,-5.7955201,0.438534315,-0.20892159,0.5783248750000001,-6.06573863,-5.02252729,-4.65686098,0.250439935,-0.17088780999999997,0.43216178000000005,-6.3292631,-5.16707605,-4.81011921,0.25358989,-0.17615158,0.444159255,-0.49884925,-0.40501927,-0.38878475,0.024558829999999997,-0.01840796,0.0390479,-0.57016776,-0.46243104,-0.44478641,0.02839445,-0.02145367,0.045042055,-0.27035406,-0.24064582,-0.2313487,0.01426613,-0.01195411,0.025578950000000003,1.83865486,1.31552123,0.60270153,-0.317409615,-0.041513259999999996,-0.124236645,1.26915701,0.76048637,0.37841355,-0.18404579999999998,0.0023185050000000002,-0.038628675
T145,0753,14.91301988,16.64028448,10.64343959,0.24998104999999998,0.0,0.0,9.83665684,10.60456527,6.01373502,-0.03619973,0.0,0.0,5.07636304,6.03571921,4.62970456,0.28618078,0.0,0.0,-5.7756862,-6.83335721,-4.75298609,-0.394422665,-0.0,-0.0,-4.45563821,-5.32076987,-4.18013303,-0.23667790500000002,-0.0,-0.0,-4.56263438,-5.42907104,-4.25654181,-0.240277415,-0.0,-0.0,-0.39501167,-0.45768396,-0.37600978,-0.0192161,-0.0,-0.0,-0.45329174,-0.52520599,-0.43259195,-0.02219742,-0.0,-0.0,-0.23898431,-0.28963283,-0.24423945,-0.0137304,-0.0,-0.0,0.77265706,1.15895426,0.19213763,0.25211497000000005,0.0,0.0,0.6940351,0.75286882,0.15023157,0.124885895,0.0,0.0
T145,0757,14.84566743,13.49782698,9.54860055,-1.70152799,-0.0,0.0,8.45329558,8.12990154,5.54846316,-1.62146108,-0.0,0.0,6.39237185,5.36792543,4.00013739,-0.08006690999999999,-0.0,-0.0,-7.31509456,-5.83127117,-4.17325539,0.142192615,0.0,-0.0,-5.52109255,-4.74143532,-3.57310652,0.06391566500000001,0.0,0.0,-5.75256796,-4.87515569,-3.67206482,0.07135515,0.0,0.0,-0.50662236,-0.43809942,-0.32564875,0.002230295,0.0,0.0,-0.58526505,-0.50646902,-0.37531543,0.002381485,-0.0,0.0,-0.28985687,-0.26679203,-0.20298075,-0.006563615,0.0,0.0,0.48702229,0.11483656,0.02249235,0.196279655,0.0,0.0,0.59943237,0.34376649,0.13590877,-0.05967777,-0.0,-0.0
T145,0761,28.91121355,20.66196024,17.39708717,1.522098285,-0.27402457,0.908236525,19.5051362,13.19394513,10.43327165,1.15784459,-0.08801913,0.76584674,9.40607735,7.46801511,6.96381552,0.364253695,-0.186005445,0.14238979499999999,-12.13222811,-8.28515796,-7.46688858,-0.527063555,0.22418945499999998,-0.26319229499999997,-7.90809267,-6.62370025,-6.22326944,-0.29066931500000004,0.161024635,-0.10402863500000001,-8.23874663,-6.7734047,-6.35749707,-0.313502905,0.16377022,-0.11030159,-0.64629878,-0.56063532,-0.53943525,-0.02208245,0.01227833,-0.0019191450000000001,-0.73612753,-0.64190679,-0.61867284,-0.02509597,0.014189344999999999,-0.00175209,-0.33967422,-0.34848159,-0.34274131,-0.00627567,0.00951103,-0.002096025,1.8867083,0.49105069,0.453813,-0.08972999,-0.03326816,0.110421095,2.01172932,0.54146485,0.39457122,0.041177565,-0.00572823,0.062785225
T145,0762,7.1090762,9.12849459,10.47881202,0.0,0.0,-0.0,4.01453149,4.78207451,6.86979299,0.0,-0.0,-0.0,3.09454471,4.34642008,3.60901903,0.0,0.0,-0.0,-3.1125971,-4.674079,-3.66896628,-0.0,-0.0,0.0,-2.81053547,-3.86814962,-3.28533815,-0.0,-0.0,0.0,-2.8565823,-3.94005502,-3.3170266,-0.0,-0.0,0.0,-0.25547503,-0.35618866,-0.29987584,-0.0,0.0,0.0,-0.29448064,-0.41167106,-0.346372,-0.0,0.0,0.0,-0.1660097,-0.23091603,-0.19545701,-0.0,0.0,0.0,-0.15049147,0.26145508,-0.38317594,-0.0,-0.0,0.0,0.01935895,0.15972059,0.05815028,-0.0,0.0,0.0
T145,0765,19.84532429,16.10837174,12.93477124,-0.0,-0.0,0.25545366,13.33196591,10.51956366,7.1110733,-0.0,-0.0,0.18725605,6.51335838,5.58880808,5.82369794,0.0,-0.0,0.06819760999999999,-7.77024096,-6.45478005,-6.18833339,0.0,0.0,-0.027124345,-5.65855687,-4.88165456,-5.20749606,-0.0,0.0,-0.066302215,-5.79424763,-5.00629885,-5.31832355,0.0,0.0,-0.07844610499999999,-0.47434819,-0.43027751,-0.46020966,0.0,0.0,-0.001901615,-0.5423488,-0.49304238,-0.52902402,-0.0,0.0,-0.002021175,-0.28609095,-0.25826639,-0.29600926,0.0,0.0,-0.000743215,1.74530127,0.87416472,0.61735326,0.0,-0.0,-0.24243974000000001,1.35894486,0.91166609,0.46587548,-0.0,-0.0,-0.07322581
T145,0767,11.00867114,17.12736101,19.01420931,-0.0,-0.0,0.0,6.41221576,10.43885669,12.39330996,0.0,-0.0,0.0,4.59645538,6.68850432,6.62089935,-0.0,-0.0,0.0,-4.84874714,-7.98483611,-7.44616387,0.0,0.0,-0.0,-4.15481723,-5.8267581,-5.89943096,0.0,0.0,-0.0,-4.23056475,-5.95819678,-5.99207779,0.0,0.0,-0.0,-0.3402215,-0.47625027,-0.47545469,0.0,0.0,-0.0,-0.38921929,-0.54534449,-0.54466057,0.0,0.0,-0.0,-0.21528665,-0.28633662,-0.29855115,0.0,0.0,-0.0,0.25276084,1.45545216,0.86599119,0.0,-0.0,0.0,0.15823949,0.94618556,0.65295824,-0.0,-0.0,0.0
T145,0768,21.81580123,19.25556474,13.8891709,0.025106785,-0.00028356,0.00067579,13.44644642,10.25196644,7.25967948,0.38974963,-0.00015051,0.00065265,8.3693548,9.0035983,6.62949142,-0.364642845,-0.00013305,2.314e-05,-10.54954859,-10.50847216,-7.127027,0.375959905,0.00017629,-0.00016345,-7.11967566,-7.78200661,-5.89511313,0.31464807,0.00010679,1.236e-05,-7.28294005,-8.00496138,-6.00496341,0.33386585,0.00011753,2.7e-07,-0.64390994,-0.72309251,-0.54255744,0.031783325,8.14e-06,5.41e-06,-0.74436389,-0.83695305,-0.62722864,0.03624856,9.17e-06,6.63e-06,-0.37626922,-0.44092852,-0.35783774,0.02092467,3.63e-06,8.72e-06,2.99001593,2.04299971,0.65588294,0.10586323,-7.924e-05,0.000285,1.56138659,0.96541421,0.32461318,0.029557180000000002,-2.468e-05,9.923e-05
T145,0769,12.16888262,17.21497704,18.11801368,0.20391128,-0.0,-0.0,6.21128385,9.03396542,11.12491272,0.10254437,-0.0,-0.0,5.95759878,8.18101162,6.99310097,0.10136691,-0.0,-0.0,-6.37261634,-9.57350015,-8.35189901,-0.17109947,0.0,0.0,-5.30163285,-7.07474302,-6.06410894,-0.07493478,0.0,0.0,-5.40646888,-7.26065781,-6.17603606,-0.07693567500000001,0.0,0.0,-0.48784724,-0.66329233,-0.54993558,-0.01091615,0.0,0.0,-0.56396289,-0.76857444,-0.63662305,-0.01295869,0.0,0.0,-0.32000226,-0.40322243,-0.33301418,-0.004088515,-0.0,0.0,0.55076967,1.76318423,2.19107101,0.025095319999999997,0.0,0.0,0.27586138,0.86368585,0.90930378,0.048526445,0.0,-0.0
T145,0818,10.43373402,16.57028721,12.87794087,0.0,-0.0,-0.0,5.84569987,10.86606891,8.08003256,0.0,-0.0,-0.0,4.58803415,5.7042183,4.7979083,0.0,-0.0,-0.0,-4.90138132,-6.5313566,-5.46385187,-0.0,0.0,0.0,-4.11238289,-5.05115754,-4.222144,-0.0,0.0,0.0,-4.20704052,-5.16159533,-4.34333576,-0.0,0.0,0.0,-0.34436449,-0.39836486,-0.34636443,-0.0,-0.0,0.0,-0.39437565,-0.45443345,-0.3957086,-0.0,0.0,0.0,-0.21572419,-0.23599662,-0.20363516,-0.0,-0.0,0.0,0.30561837,0.32262066,0.6174608,0.0,0.0,-0.0,0.20243907,0.63011468,0.49737281,0.0,-0.0,-0.0
T145,0820,11.25660165,10.21470377,8.36468468,1.067332175,0.0,-0.0,7.2925697,6.49702607,4.70856038,0.81096931,0.0,-0.0,3.96403194,3.7176777,3.6561243,0.25636287,0.0,-0.0,-4.91767873,-4.35405976,-4.03956011,-0.1969927,0.0,0.0,-3.41887749,-3.28749901,-3.2469214,-0.24970671,0.0,0.0,-3.54304806,-3.35469108,-3.34183756,-0.2416427,-0.0,0.0,-0.24470897,-0.24270425,-0.25703953,-0.02520111,0.0,0.0,-0.27621968,-0.27485452,-0.292423,-0.02923788,0.0,0.0,-0.12755132,-0.14334547,-0.1564702,-0.021706265000000002,0.0,0.0,0.78996638,0.66266387,0.38991355,-0.28512437,0.0,-0.0,0.72497395,0.52360893,0.29881909,-0.0262655,0.0,-0.0
T145,0833,19.89070759,13.75229403,11.32319972,-0.50055656,-0.0,-0.0,13.78689595,8.57023644,6.48139827,-0.45380544,-0.0,0.0,6.10381164,5.18205758,4.84180145,-0.046751114999999996,-0.0,-0.0,-7.01720623,-5.80066801,-4.99892513,0.191718145,0.0,0.0,-5.33869978,-4.50988567,-4.33381486,0.020395945,0.0,0.0,-5.45796701,-4.69684438,-4.44062102,0.00182367,0.0,0.0,-0.4840328,-0.40684467,-0.40462874,0.0039752,0.0,0.0,-0.55527081,-0.46674,-0.46582022,0.00488797,0.0,0.0,-0.29404974,-0.23568589,-0.25883106,0.00549625,0.0,0.0,-0.68862945,0.26513328,-0.02985415,-0.15393405500000001,-0.0,0.0,0.51845347,0.48738569,0.15329146,-0.04740538,0.0,-0.0
